Nombre,Plataforma,Editorial,Genero,Año,Region,Ventas
Sunny Garcia Surfing,PS2,Ubisoft,Sports,2001,Japon,0
Sunny Garcia Surfing,PS2,Ubisoft,Sports,2001,NorteAmerica,0.02
Sunny Garcia Surfing,PS2,Ubisoft,Sports,2001,Otros,0
Super Dodge Ball Advance,GBA,Ubisoft,Sports,2001,Europa,0.05
Super Dodge Ball Advance,GBA,Ubisoft,Sports,2001,Japon,0
Super Dodge Ball Advance,GBA,Ubisoft,Sports,2001,NorteAmerica,0.14
Super Dodge Ball Advance,GBA,Ubisoft,Sports,2001,Otros,0
The Mummy Returns,PS2,Universal Interactive,Action,2001,Europa,0.19
The Mummy Returns,PS2,Universal Interactive,Action,2001,Japon,0
The Mummy Returns,PS2,Universal Interactive,Action,2001,NorteAmerica,0.25
The Mummy Returns,PS2,Universal Interactive,Action,2001,Otros,0.06
Crash Bandicoot: The Wrath of Cortex,PS2,Universal Interactive,Platform,2001,Europa,2.29
Crash Bandicoot: The Wrath of Cortex,PS2,Universal Interactive,Platform,2001,Japon,0.24
Crash Bandicoot: The Wrath of Cortex,PS2,Universal Interactive,Platform,2001,NorteAmerica,2.07
Crash Bandicoot: The Wrath of Cortex,PS2,Universal Interactive,Platform,2001,Otros,0.82
Barbie Explorer,PS,Unknown,Platform,2001,Europa,0.05
Barbie Explorer,PS,Unknown,Platform,2001,Japon,0
Barbie Explorer,PS,Unknown,Platform,2001,NorteAmerica,0.08
Barbie Explorer,PS,Unknown,Platform,2001,Otros,0.01
M&M's Blast!,GBA,Unknown,Puzzle,2001,Europa,0.07
M&M's Blast!,GBA,Unknown,Puzzle,2001,Japon,0
M&M's Blast!,GBA,Unknown,Puzzle,2001,NorteAmerica,0.2
M&M's Blast!,GBA,Unknown,Puzzle,2001,Otros,0
Gran Turismo Concept 2001 Tokyo,PS2,Unknown,Racing,2001,Europa,1.1
Gran Turismo Concept 2001 Tokyo,PS2,Unknown,Racing,2001,Japon,0.42
Gran Turismo Concept 2001 Tokyo,PS2,Unknown,Racing,2001,NorteAmerica,0
Gran Turismo Concept 2001 Tokyo,PS2,Unknown,Racing,2001,Otros,0.33
Car Battler Joe,GBA,Victor Interactive,Role-Playing,2001,Europa,0.01
Car Battler Joe,GBA,Victor Interactive,Role-Playing,2001,Japon,0
Car Battler Joe,GBA,Victor Interactive,Role-Playing,2001,NorteAmerica,0.01
Car Battler Joe,GBA,Victor Interactive,Role-Playing,2001,Otros,0
Pilot ni Narou! 2,PS2,Victor Interactive,Simulation,2001,Europa,0
Pilot ni Narou! 2,PS2,Victor Interactive,Simulation,2001,Japon,0.08
Pilot ni Narou! 2,PS2,Victor Interactive,Simulation,2001,NorteAmerica,0
Pilot ni Narou! 2,PS2,Victor Interactive,Simulation,2001,Otros,0
Onimusha: Warlords,PS2,Virgin Interactive,Action,2001,Europa,0.48
Onimusha: Warlords,PS2,Virgin Interactive,Action,2001,Japon,1.09
Onimusha: Warlords,PS2,Virgin Interactive,Action,2001,NorteAmerica,0.99
Onimusha: Warlords,PS2,Virgin Interactive,Action,2001,Otros,0.14
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001,Europa,0.11
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001,Japon,0.05
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001,NorteAmerica,0.15
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001,Otros,0.04
Baldur's Gate: Dark Alliance,PS2,Virgin Interactive,Role-Playing,2001,Europa,0.48
Baldur's Gate: Dark Alliance,PS2,Virgin Interactive,Role-Playing,2001,Japon,0
Baldur's Gate: Dark Alliance,PS2,Virgin Interactive,Role-Playing,2001,NorteAmerica,0.61
Baldur's Gate: Dark Alliance,PS2,Virgin Interactive,Role-Playing,2001,Otros,0.16
MDK2 Armageddon,PS2,Virgin Interactive,Shooter,2001,Europa,0.07
MDK2 Armageddon,PS2,Virgin Interactive,Shooter,2001,Japon,0
MDK2 Armageddon,PS2,Virgin Interactive,Shooter,2001,NorteAmerica,0.08
MDK2 Armageddon,PS2,Virgin Interactive,Shooter,2001,Otros,0.02
Metal Slug X,PS,Virgin Interactive,Shooter,2001,Europa,0.03
Metal Slug X,PS,Virgin Interactive,Shooter,2001,Japon,0
Metal Slug X,PS,Virgin Interactive,Shooter,2001,NorteAmerica,0.05
Metal Slug X,PS,Virgin Interactive,Shooter,2001,Otros,0.01
Worms World Party,PC,Virgin Interactive,Strategy,2001,Europa,0.01
Worms World Party,PC,Virgin Interactive,Strategy,2001,Japon,0
Worms World Party,PC,Virgin Interactive,Strategy,2001,NorteAmerica,0
Worms World Party,PC,Virgin Interactive,Strategy,2001,Otros,0
Spyro: Season of Ice,GBA,Vivendi Games,Platform,2001,Europa,0.83
Spyro: Season of Ice,GBA,Vivendi Games,Platform,2001,Japon,0
Spyro: Season of Ice,GBA,Vivendi Games,Platform,2001,NorteAmerica,1.29
Spyro: Season of Ice,GBA,Vivendi Games,Platform,2001,Otros,0.11
Diablo II: Lord of Destruction,PC,Vivendi Games,Role-Playing,2001,Europa,0.02
Diablo II: Lord of Destruction,PC,Vivendi Games,Role-Playing,2001,Japon,0
Diablo II: Lord of Destruction,PC,Vivendi Games,Role-Playing,2001,NorteAmerica,1.03
Diablo II: Lord of Destruction,PC,Vivendi Games,Role-Playing,2001,Otros,0
Half-Life,PS2,Vivendi Games,Shooter,2001,Europa,0.23
Half-Life,PS2,Vivendi Games,Shooter,2001,Japon,0
Half-Life,PS2,Vivendi Games,Shooter,2001,NorteAmerica,0.29
Half-Life,PS2,Vivendi Games,Shooter,2001,Otros,0.08
Empire Earth,PC,Vivendi Games,Strategy,2001,Europa,0.04
Empire Earth,PC,Vivendi Games,Strategy,2001,Japon,0
Empire Earth,PC,Vivendi Games,Strategy,2001,NorteAmerica,0
Empire Earth,PC,Vivendi Games,Strategy,2001,Otros,0.01
Fatal Frame,PS2,Wanadoo,Action,2001,Europa,0.06
Fatal Frame,PS2,Wanadoo,Action,2001,Japon,0
Fatal Frame,PS2,Wanadoo,Action,2001,NorteAmerica,0.07
Fatal Frame,PS2,Wanadoo,Action,2001,Otros,0.02
Godai: Elemental Force,PS2,3DO,Action,2002,Europa,0.03
Godai: Elemental Force,PS2,3DO,Action,2002,Japon,0
Godai: Elemental Force,PS2,3DO,Action,2002,NorteAmerica,0.04
Godai: Elemental Force,PS2,3DO,Action,2002,Otros,0.01
Shifters,PS2,3DO,Adventure,2002,Europa,0.02
Shifters,PS2,3DO,Adventure,2002,Japon,0
Shifters,PS2,3DO,Adventure,2002,NorteAmerica,0.03
Shifters,PS2,3DO,Adventure,2002,Otros,0.01
High Heat Major League Baseball 2003,PS2,3DO,Sports,2002,Europa,0.14
High Heat Major League Baseball 2003,PS2,3DO,Sports,2002,Japon,0
High Heat Major League Baseball 2003,PS2,3DO,Sports,2002,NorteAmerica,0.18
High Heat Major League Baseball 2003,PS2,3DO,Sports,2002,Otros,0.05
Army Men: RTS,PS2,3DO,Strategy,2002,Europa,0.04
Army Men: RTS,PS2,3DO,Strategy,2002,Japon,0
Army Men: RTS,PS2,3DO,Strategy,2002,NorteAmerica,0.05
Army Men: RTS,PS2,3DO,Strategy,2002,Otros,0.01
Lupin the 3rd: Treasure of the Sorcerer King,PS2,505 Games,Adventure,2002,Europa,0.02
Lupin the 3rd: Treasure of the Sorcerer King,PS2,505 Games,Adventure,2002,Japon,0.25
Lupin the 3rd: Treasure of the Sorcerer King,PS2,505 Games,Adventure,2002,NorteAmerica,0.02
Lupin the 3rd: Treasure of the Sorcerer King,PS2,505 Games,Adventure,2002,Otros,0.01
Shadow Man: 2econd Coming,PS2,Acclaim Entertainment,Adventure,2002,Europa,0.06
Shadow Man: 2econd Coming,PS2,Acclaim Entertainment,Adventure,2002,Japon,0
Shadow Man: 2econd Coming,PS2,Acclaim Entertainment,Adventure,2002,NorteAmerica,0.08
Shadow Man: 2econd Coming,PS2,Acclaim Entertainment,Adventure,2002,Otros,0.02
Legends of Wrestling,GC,Acclaim Entertainment,Fighting,2002,Europa,0.03
Legends of Wrestling,GC,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling,GC,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.1
Legends of Wrestling,GC,Acclaim Entertainment,Fighting,2002,Otros,0
Legends of Wrestling,XB,Acclaim Entertainment,Fighting,2002,Europa,0.03
Legends of Wrestling,XB,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling,XB,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.1
Legends of Wrestling,XB,Acclaim Entertainment,Fighting,2002,Otros,0
Legends of Wrestling II,GBA,Acclaim Entertainment,Fighting,2002,Europa,0.02
Legends of Wrestling II,GBA,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling II,GBA,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.05
Legends of Wrestling II,GBA,Acclaim Entertainment,Fighting,2002,Otros,0
Legends of Wrestling II,GC,Acclaim Entertainment,Fighting,2002,Europa,0.02
Legends of Wrestling II,GC,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling II,GC,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.09
Legends of Wrestling II,GC,Acclaim Entertainment,Fighting,2002,Otros,0
Legends of Wrestling II,PS2,Acclaim Entertainment,Fighting,2002,Europa,0.13
Legends of Wrestling II,PS2,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling II,PS2,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.16
Legends of Wrestling II,PS2,Acclaim Entertainment,Fighting,2002,Otros,0.04
Legends of Wrestling II,XB,Acclaim Entertainment,Fighting,2002,Europa,0.03
Legends of Wrestling II,XB,Acclaim Entertainment,Fighting,2002,Japon,0
Legends of Wrestling II,XB,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.09
Legends of Wrestling II,XB,Acclaim Entertainment,Fighting,2002,Otros,0
Punch King,GBA,Acclaim Entertainment,Fighting,2002,Europa,0.01
Punch King,GBA,Acclaim Entertainment,Fighting,2002,Japon,0
Punch King,GBA,Acclaim Entertainment,Fighting,2002,NorteAmerica,0.03
Punch King,GBA,Acclaim Entertainment,Fighting,2002,Otros,0
Mary-Kate and Ashley: Girls Night Out,GBA,Acclaim Entertainment,Misc,2002,Europa,0.05
Mary-Kate and Ashley: Girls Night Out,GBA,Acclaim Entertainment,Misc,2002,Japon,0
Mary-Kate and Ashley: Girls Night Out,GBA,Acclaim Entertainment,Misc,2002,NorteAmerica,0.15
Mary-Kate and Ashley: Girls Night Out,GBA,Acclaim Entertainment,Misc,2002,Otros,0
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,Misc,2002,Europa,0.08
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,Misc,2002,Japon,0
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,Misc,2002,NorteAmerica,0.11
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,Misc,2002,Otros,0.03
ZooCube,GBA,Acclaim Entertainment,Puzzle,2002,Europa,0.01
ZooCube,GBA,Acclaim Entertainment,Puzzle,2002,Japon,0
ZooCube,GBA,Acclaim Entertainment,Puzzle,2002,NorteAmerica,0.03
ZooCube,GBA,Acclaim Entertainment,Puzzle,2002,Otros,0
ZooCube,GC,Acclaim Entertainment,Puzzle,2002,Europa,0
ZooCube,GC,Acclaim Entertainment,Puzzle,2002,Japon,0
ZooCube,GC,Acclaim Entertainment,Puzzle,2002,NorteAmerica,0.02
ZooCube,GC,Acclaim Entertainment,Puzzle,2002,Otros,0
18 Wheeler: American Pro Trucker,GC,Acclaim Entertainment,Racing,2002,Europa,0.02
18 Wheeler: American Pro Trucker,GC,Acclaim Entertainment,Racing,2002,Japon,0
18 Wheeler: American Pro Trucker,GC,Acclaim Entertainment,Racing,2002,NorteAmerica,0.09
18 Wheeler: American Pro Trucker,GC,Acclaim Entertainment,Racing,2002,Otros,0
Burnout,GC,Acclaim Entertainment,Racing,2002,Europa,0.06
Burnout,GC,Acclaim Entertainment,Racing,2002,Japon,0
Burnout,GC,Acclaim Entertainment,Racing,2002,NorteAmerica,0.23
Burnout,GC,Acclaim Entertainment,Racing,2002,Otros,0.01
Burnout,XB,Acclaim Entertainment,Racing,2002,Europa,0.03
Burnout,XB,Acclaim Entertainment,Racing,2002,Japon,0
Burnout,XB,Acclaim Entertainment,Racing,2002,NorteAmerica,0.09
Burnout,XB,Acclaim Entertainment,Racing,2002,Otros,0
Burnout 2: Point of Impact,PS2,Acclaim Entertainment,Racing,2002,Europa,0.32
Burnout 2: Point of Impact,PS2,Acclaim Entertainment,Racing,2002,Japon,0
Burnout 2: Point of Impact,PS2,Acclaim Entertainment,Racing,2002,NorteAmerica,0.42
Burnout 2: Point of Impact,PS2,Acclaim Entertainment,Racing,2002,Otros,0.11
Jeremy McGrath Supercross World,GC,Acclaim Entertainment,Racing,2002,Europa,0.02
Jeremy McGrath Supercross World,GC,Acclaim Entertainment,Racing,2002,Japon,0
Jeremy McGrath Supercross World,GC,Acclaim Entertainment,Racing,2002,NorteAmerica,0.09
Jeremy McGrath Supercross World,GC,Acclaim Entertainment,Racing,2002,Otros,0
Turok: Evolution,GBA,Acclaim Entertainment,Shooter,2002,Europa,0.03
Turok: Evolution,GBA,Acclaim Entertainment,Shooter,2002,Japon,0
Turok: Evolution,GBA,Acclaim Entertainment,Shooter,2002,NorteAmerica,0.08
Turok: Evolution,GBA,Acclaim Entertainment,Shooter,2002,Otros,0
Turok: Evolution,GC,Acclaim Entertainment,Shooter,2002,Europa,0.08
Turok: Evolution,GC,Acclaim Entertainment,Shooter,2002,Japon,0
Turok: Evolution,GC,Acclaim Entertainment,Shooter,2002,NorteAmerica,0.3
Turok: Evolution,GC,Acclaim Entertainment,Shooter,2002,Otros,0.01
Turok: Evolution,PS2,Acclaim Entertainment,Shooter,2002,Europa,0.5
Turok: Evolution,PS2,Acclaim Entertainment,Shooter,2002,Japon,0
Turok: Evolution,PS2,Acclaim Entertainment,Shooter,2002,NorteAmerica,0.64
Turok: Evolution,PS2,Acclaim Entertainment,Shooter,2002,Otros,0.17
Turok: Evolution,XB,Acclaim Entertainment,Shooter,2002,Europa,0.14
Turok: Evolution,XB,Acclaim Entertainment,Shooter,2002,Japon,0
Turok: Evolution,XB,Acclaim Entertainment,Shooter,2002,NorteAmerica,0.39
Turok: Evolution,XB,Acclaim Entertainment,Shooter,2002,Otros,0.02
Aggressive Inline,GC,Acclaim Entertainment,Sports,2002,Europa,0.01
Aggressive Inline,GC,Acclaim Entertainment,Sports,2002,Japon,0
Aggressive Inline,GC,Acclaim Entertainment,Sports,2002,NorteAmerica,0.04
Aggressive Inline,GC,Acclaim Entertainment,Sports,2002,Otros,0
Aggressive Inline,PS2,Acclaim Entertainment,Sports,2002,Europa,0.13
Aggressive Inline,PS2,Acclaim Entertainment,Sports,2002,Japon,0
Aggressive Inline,PS2,Acclaim Entertainment,Sports,2002,NorteAmerica,0.17
Aggressive Inline,PS2,Acclaim Entertainment,Sports,2002,Otros,0.04
Aggressive Inline,XB,Acclaim Entertainment,Sports,2002,Europa,0.01
Aggressive Inline,XB,Acclaim Entertainment,Sports,2002,Japon,0
Aggressive Inline,XB,Acclaim Entertainment,Sports,2002,NorteAmerica,0.05
Aggressive Inline,XB,Acclaim Entertainment,Sports,2002,Otros,0
All-Star Baseball 2003,GBA,Acclaim Entertainment,Sports,2002,Europa,0.04
All-Star Baseball 2003,GBA,Acclaim Entertainment,Sports,2002,Japon,0
All-Star Baseball 2003,GBA,Acclaim Entertainment,Sports,2002,NorteAmerica,0.11
All-Star Baseball 2003,GBA,Acclaim Entertainment,Sports,2002,Otros,0
All-Star Baseball 2003,GC,Acclaim Entertainment,Sports,2002,Europa,0.03
All-Star Baseball 2003,GC,Acclaim Entertainment,Sports,2002,Japon,0
All-Star Baseball 2003,GC,Acclaim Entertainment,Sports,2002,NorteAmerica,0.12
All-Star Baseball 2003,GC,Acclaim Entertainment,Sports,2002,Otros,0
All-Star Baseball 2003,PS2,Acclaim Entertainment,Sports,2002,Europa,0.29
All-Star Baseball 2003,PS2,Acclaim Entertainment,Sports,2002,Japon,0
All-Star Baseball 2003,PS2,Acclaim Entertainment,Sports,2002,NorteAmerica,0.38
All-Star Baseball 2003,PS2,Acclaim Entertainment,Sports,2002,Otros,0.1
All-Star Baseball 2003,XB,Acclaim Entertainment,Sports,2002,Europa,0.06
All-Star Baseball 2003,XB,Acclaim Entertainment,Sports,2002,Japon,0
All-Star Baseball 2003,XB,Acclaim Entertainment,Sports,2002,NorteAmerica,0.19
All-Star Baseball 2003,XB,Acclaim Entertainment,Sports,2002,Otros,0.01
BMX XXX,GC,Acclaim Entertainment,Sports,2002,Europa,0.01
BMX XXX,GC,Acclaim Entertainment,Sports,2002,Japon,0
BMX XXX,GC,Acclaim Entertainment,Sports,2002,NorteAmerica,0.05
BMX XXX,GC,Acclaim Entertainment,Sports,2002,Otros,0
BMX XXX,PS2,Acclaim Entertainment,Sports,2002,Europa,0.06
BMX XXX,PS2,Acclaim Entertainment,Sports,2002,Japon,0
BMX XXX,PS2,Acclaim Entertainment,Sports,2002,NorteAmerica,0.07
BMX XXX,PS2,Acclaim Entertainment,Sports,2002,Otros,0.02
BMX XXX,XB,Acclaim Entertainment,Sports,2002,Europa,0.02
BMX XXX,XB,Acclaim Entertainment,Sports,2002,Japon,0
BMX XXX,XB,Acclaim Entertainment,Sports,2002,NorteAmerica,0.08
BMX XXX,XB,Acclaim Entertainment,Sports,2002,Otros,0
Dave Mirra Freestyle BMX 3,GBA,Acclaim Entertainment,Sports,2002,Europa,0.01
Dave Mirra Freestyle BMX 3,GBA,Acclaim Entertainment,Sports,2002,Japon,0
Dave Mirra Freestyle BMX 3,GBA,Acclaim Entertainment,Sports,2002,NorteAmerica,0.02
Dave Mirra Freestyle BMX 3,GBA,Acclaim Entertainment,Sports,2002,Otros,0
NBA Jam 2002,GBA,Acclaim Entertainment,Sports,2002,Europa,0.03
NBA Jam 2002,GBA,Acclaim Entertainment,Sports,2002,Japon,0
NBA Jam 2002,GBA,Acclaim Entertainment,Sports,2002,NorteAmerica,0.08
NBA Jam 2002,GBA,Acclaim Entertainment,Sports,2002,Otros,0
Blade II,PS2,Activision,Action,2002,Europa,0.12
Blade II,PS2,Activision,Action,2002,Japon,0
Blade II,PS2,Activision,Action,2002,NorteAmerica,0.15
Blade II,PS2,Activision,Action,2002,Otros,0.04
Blade II,XB,Activision,Action,2002,Europa,0.03
Blade II,XB,Activision,Action,2002,Japon,0
Blade II,XB,Activision,Action,2002,NorteAmerica,0.1
Blade II,XB,Activision,Action,2002,Otros,0
Disney's Tarzan: Return to the Jungle,GBA,Activision,Action,2002,Europa,0.09
Disney's Tarzan: Return to the Jungle,GBA,Activision,Action,2002,Japon,0
Disney's Tarzan: Return to the Jungle,GBA,Activision,Action,2002,NorteAmerica,0.25
Disney's Tarzan: Return to the Jungle,GBA,Activision,Action,2002,Otros,0.01
Minority Report: Everybody Runs,GBA,Activision,Action,2002,Europa,0.01
Minority Report: Everybody Runs,GBA,Activision,Action,2002,Japon,0
Minority Report: Everybody Runs,GBA,Activision,Action,2002,NorteAmerica,0.03
Minority Report: Everybody Runs,GBA,Activision,Action,2002,Otros,0
Minority Report: Everybody Runs,GC,Activision,Action,2002,Europa,0.02
Minority Report: Everybody Runs,GC,Activision,Action,2002,Japon,0
Minority Report: Everybody Runs,GC,Activision,Action,2002,NorteAmerica,0.08
Minority Report: Everybody Runs,GC,Activision,Action,2002,Otros,0
Minority Report: Everybody Runs,PS2,Activision,Action,2002,Europa,0.15
Minority Report: Everybody Runs,PS2,Activision,Action,2002,Japon,0
Minority Report: Everybody Runs,PS2,Activision,Action,2002,NorteAmerica,0.2
Minority Report: Everybody Runs,PS2,Activision,Action,2002,Otros,0.05
Minority Report: Everybody Runs,XB,Activision,Action,2002,Europa,0.02
Minority Report: Everybody Runs,XB,Activision,Action,2002,Japon,0
Minority Report: Everybody Runs,XB,Activision,Action,2002,NorteAmerica,0.07
Minority Report: Everybody Runs,XB,Activision,Action,2002,Otros,0
Spider-Man: The Movie,GBA,Activision,Action,2002,Europa,0.35
Spider-Man: The Movie,GBA,Activision,Action,2002,Japon,0.01
Spider-Man: The Movie,GBA,Activision,Action,2002,NorteAmerica,0.92
Spider-Man: The Movie,GBA,Activision,Action,2002,Otros,0.05
Spider-Man: The Movie,GC,Activision,Action,2002,Europa,0.27
Spider-Man: The Movie,GC,Activision,Action,2002,Japon,0.01
Spider-Man: The Movie,GC,Activision,Action,2002,NorteAmerica,0.86
Spider-Man: The Movie,GC,Activision,Action,2002,Otros,0.04
Spider-Man: The Movie,PS2,Activision,Action,2002,Europa,1.51
Spider-Man: The Movie,PS2,Activision,Action,2002,Japon,0.03
Spider-Man: The Movie,PS2,Activision,Action,2002,NorteAmerica,2.71
Spider-Man: The Movie,PS2,Activision,Action,2002,Otros,0.23
Spider-Man: The Movie,XB,Activision,Action,2002,Europa,0.28
Spider-Man: The Movie,XB,Activision,Action,2002,Japon,0
Spider-Man: The Movie,XB,Activision,Action,2002,NorteAmerica,1.07
Spider-Man: The Movie,XB,Activision,Action,2002,Otros,0.05
The Invincible Iron Man,GBA,Activision,Action,2002,Europa,0.01
The Invincible Iron Man,GBA,Activision,Action,2002,Japon,0
The Invincible Iron Man,GBA,Activision,Action,2002,NorteAmerica,0.03
The Invincible Iron Man,GBA,Activision,Action,2002,Otros,0
XXX,GBA,Activision,Action,2002,Europa,0.03
XXX,GBA,Activision,Action,2002,Japon,0
XXX,GBA,Activision,Action,2002,NorteAmerica,0.08
XXX,GBA,Activision,Action,2002,Otros,0
Bloody Roar: Primal Fury,GC,Activision,Fighting,2002,Europa,0.04
Bloody Roar: Primal Fury,GC,Activision,Fighting,2002,Japon,0
Bloody Roar: Primal Fury,GC,Activision,Fighting,2002,NorteAmerica,0.14
Bloody Roar: Primal Fury,GC,Activision,Fighting,2002,Otros,0
X-Men: Next Dimension,GC,Activision,Fighting,2002,Europa,0.03
X-Men: Next Dimension,GC,Activision,Fighting,2002,Japon,0
X-Men: Next Dimension,GC,Activision,Fighting,2002,NorteAmerica,0.1
X-Men: Next Dimension,GC,Activision,Fighting,2002,Otros,0
X-Men: Next Dimension,PS2,Activision,Fighting,2002,Europa,0.18
X-Men: Next Dimension,PS2,Activision,Fighting,2002,Japon,0
X-Men: Next Dimension,PS2,Activision,Fighting,2002,NorteAmerica,0.23
X-Men: Next Dimension,PS2,Activision,Fighting,2002,Otros,0.06
X-Men: Next Dimension,XB,Activision,Fighting,2002,Europa,0.02
X-Men: Next Dimension,XB,Activision,Fighting,2002,Japon,0
X-Men: Next Dimension,XB,Activision,Fighting,2002,NorteAmerica,0.08
X-Men: Next Dimension,XB,Activision,Fighting,2002,Otros,0
Activision Anthology,PS2,Activision,Misc,2002,Europa,0.19
Activision Anthology,PS2,Activision,Misc,2002,Japon,0
Activision Anthology,PS2,Activision,Misc,2002,NorteAmerica,0.25
Activision Anthology,PS2,Activision,Misc,2002,Otros,0.06
Stuart Little 2,GBA,Activision,Platform,2002,Europa,0.12
Stuart Little 2,GBA,Activision,Platform,2002,Japon,0
Stuart Little 2,GBA,Activision,Platform,2002,NorteAmerica,0.33
Stuart Little 2,GBA,Activision,Platform,2002,Otros,0.01
Rally Fusion: Race of Champions,PS2,Activision,Racing,2002,Europa,0.05
Rally Fusion: Race of Champions,PS2,Activision,Racing,2002,Japon,0
Rally Fusion: Race of Champions,PS2,Activision,Racing,2002,NorteAmerica,0.06
Rally Fusion: Race of Champions,PS2,Activision,Racing,2002,Otros,0.02
Rally Fusion: Race of Champions,XB,Activision,Racing,2002,Europa,0.01
Rally Fusion: Race of Champions,XB,Activision,Racing,2002,Japon,0
Rally Fusion: Race of Champions,XB,Activision,Racing,2002,NorteAmerica,0.04
Rally Fusion: Race of Champions,XB,Activision,Racing,2002,Otros,0
Wreckless: ThE YaKuza MisSiOns,GC,Activision,Racing,2002,Europa,0.01
Wreckless: ThE YaKuza MisSiOns,GC,Activision,Racing,2002,Japon,0
Wreckless: ThE YaKuza MisSiOns,GC,Activision,Racing,2002,NorteAmerica,0.04
Wreckless: ThE YaKuza MisSiOns,GC,Activision,Racing,2002,Otros,0
Wreckless: ThE YaKuza MisSiOns,PS2,Activision,Racing,2002,Europa,0.08
Wreckless: ThE YaKuza MisSiOns,PS2,Activision,Racing,2002,Japon,0
Wreckless: ThE YaKuza MisSiOns,PS2,Activision,Racing,2002,NorteAmerica,0.11
Wreckless: ThE YaKuza MisSiOns,PS2,Activision,Racing,2002,Otros,0.03
Wreckless: ThE YaKuza MisSiOns,XB,Activision,Racing,2002,Europa,0.11
Wreckless: ThE YaKuza MisSiOns,XB,Activision,Racing,2002,Japon,0.02
Wreckless: ThE YaKuza MisSiOns,XB,Activision,Racing,2002,NorteAmerica,0.42
Wreckless: ThE YaKuza MisSiOns,XB,Activision,Racing,2002,Otros,0.02
Lost Kingdoms,GC,Activision,Role-Playing,2002,Europa,0.02
Lost Kingdoms,GC,Activision,Role-Playing,2002,Japon,0.04
Lost Kingdoms,GC,Activision,Role-Playing,2002,NorteAmerica,0.1
Lost Kingdoms,GC,Activision,Role-Playing,2002,Otros,0
Doom II: Hell on Earth,GBA,Activision,Shooter,2002,Europa,0.01
Doom II: Hell on Earth,GBA,Activision,Shooter,2002,Japon,0
Doom II: Hell on Earth,GBA,Activision,Shooter,2002,NorteAmerica,0.03
Doom II: Hell on Earth,GBA,Activision,Shooter,2002,Otros,0
Gungrave,PS2,Activision,Shooter,2002,Europa,0.07
Gungrave,PS2,Activision,Shooter,2002,Japon,0
Gungrave,PS2,Activision,Shooter,2002,NorteAmerica,0.09
